ID,Tau,City,Town,Village,Q01,Q02,Q03,Q04,Q05,Q06,Q07,A1,A1A,A1B,A1C,A2,A3,A4,A4A,B1,B1A_1,B1A_2,B1A_3,B1A_4,B1A_5,B1A_6,B1A_7,B1A_8,B2,B3,B3A,B3B_1,B3B_2,B3B_3,B3B_4,B3B_5,B3B_6,B3B_7,B3B_8,B3B_9,B3B_10,B3B_11,B4,B5,B5A,B5B,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B6_9,B6_10,B6_11,B6_12,B6_13,B6_14,B7,C1,C2,C3,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,F1,F2,F3,F4,F5,G1,G2,G3,H1,H1A,H1B,H1C,H1D,H1E,H2,H2A,H2B,H3,H4,H5,H5A,H6,H7,H8,H8A,H9,H9A,J1,J2,J3,J3A,J4,J4A,J5A,J5B,J6A,J6B,J6C,J6D,K1,K1A,K1B,K1C,K1D,K2,K2A,K2B,K2C,K2D,K3,K3A,K3B,K3C,K3D,K4,K4A,K4B,K4C,K4D,K5,K6,K7,K7A,K7B,K7C,K7D,M1,M2,M3,M4,M4A,M5,M5A,M6,M7,N1,N1A,N1B,N1C,N2,N2A,P1,P1A,P2,P2A,P3,P3A,Q1,Q1A,Q1B,Q1C,Q1D,Q2,Q3,R1,R2,S1,S2,S3,S4,S5,S5A,S5B,S5C,S5D,S6,S6A,S6B,S6BB,S7,S7A,S7B,S8,S9,S10,S10A,S10B,S11,S12,S12A,S13,S13A,S14,S15,S16,S17,Q166,Q167,S18,S19,T1_1,T1_2,T1_3,T1_4,T1_5,T1_6,T1_7,T1_8,T1_9,T2A,T2B,T2C,T2D,T2E,T2EE_1,T2EE_2,T2EE_3,T2EE_4,T2EE_5,T2EE_6,T2EE_7,T2EE_8,T2EE_9,T2EE_10,T2F,T2FF_1,T2FF_2,T2FF_3,T2FF_4,T2FF_5,T2FF_6,T2FF_7,T2FF_8,T2FF_9,T2FF_10,T2G,T2GG_1,T2GG_2,T2GG_3,T2GG_4,T2GG_5,T2GG_6,T2GG_7,T2GG_8,T2GG_9,T2GG_10,T3,T4,T5,T6,T7,T8,T9_1,T9_2,T9_3,T9_4,T9_5,T9A,T10,Q192,Q193,SEX,AGE,EDU,Arear,w
1210202000809,1,21,2102,2102020,50,1,7,3,4,10,5,7,7,7,7,99,92,92,99,4,99,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,1,97,98,98,98,98,98,98,98,98,3,3,96,3,96,1,98,2,4,1,98,98,98,1,1,102,999,99,999,1,99,91,1,5,91,2,2,2,2,99,2,99,992,999,992,99,999,99,8,5,5,5,5,5,5,98,5,98,5,8,8,8,8,8,3,3,3,3,3,8,98,98,98,98,3,3,96,96,96,96,96,1,2,6,2,98,98,98,3,3,1,99,2,2,3,8,2,1,1,2,98,98,98,98,98,2,98,97,98,2,98,22,2,2,1,2,2,2,2,2,1,3,2,1,60,9022,7,1,2,60,7022,7,2,4,0,0,0,2,98,1,1,10,55,2,2,3,99,99,99,99,99,99,99,99,2,2,2,1,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,4,4,4,2,1,12,99,99,99,99,99,1,3044,25,2,5,1,4,.798543161402933
1210202000812,1,21,2102,2102020,56,3,7,9,3,14,47,2,7,7,7,99,7,6,1,4,99,99,99,99,99,99,99,99,2,1,2,92,99,99,99,99,99,99,99,99,99,99,92,1,2,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,9,1,3,2,2,3,4,4,96,3,3,3,3,1,3,5,5,1,1,3,1,1,1,311,999,99,999,1,99,2,1,5,2,2,2,2,1,2,1,1,12,992,107,1,992,99,8,3,6,5,3,3,3,8,3,8,3,5,8,5,8,5,5,5,5,5,5,98,98,98,98,98,2,2,98,98,98,98,98,1,2,4,1,2,3,3,2,3,2,1,2,2,5,9,2,1,1,2,2,1,1,1,1,1,3,3,2,1,2,50,2,2,8,1,1,2,2,2,98,3,2,1,9022,9999,2,1,2,7092,9999,1,2,4,0,0,0,2,1,1,1,15,43,2,4,8,99,99,99,99,99,99,99,99,2,2,2,2,1,1040,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,811,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,3,2,3,3,1,99,99,99,99,99,99,3044,25,2,3,3,4,1.04132136051991
1210202000903,1,21,2102,2102020,45,2,7,3,4,19,20,6,7,7,7,99,2,92,99,4,99,99,99,99,99,99,99,99,3,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,98,4,2,2,98,3,2,3,96,3,3,3,3,1,2,1,4,1,1,3,2,1,95,999,999,99,999,1,99,92,91,91,93,99,2,91,2,99,96,99,21,15,998,99,999,99,96,96,96,96,96,96,5,98,98,98,98,7,98,98,98,98,6,98,98,98,98,3,98,98,98,98,2,2,98,98,98,98,98,1,96,6,3,3,4,4,4,4,2,2,99,99,5,5,1,1,1,1,96,96,3,1,1,3,3,2,5,96,3,46,2,2,4,2,2,2,2,2,1,3,2,1,7022,9999,1,1,2,32,9999,8,2,4,1,0,0,2,1,1,1,20,5,1,4,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,811,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,3,3,3,3,2,99,99,99,99,99,1,3044,25,1,4,1,4,.820188448996378
1210202001216,1,21,2102,2102020,34,2,7,8,2,20,10,2,7,7,7,99,5,92,99,2,1,3,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,98,4,3,3,2,3,2,3,3,97,98,3,3,1,3,2,5,1,1,98,1,1,1,404,999,99,999,1,99,92,93,92,93,99,1,93,2,99,2,99,992,999,107,98,992,99,7,8,4,9,7,6,4,6,3,8,4,3,7,7,8,98,5,4,4,6,98,8,8,7,9,7,98,3,96,96,96,96,96,1,3,4,1,4,3,3,2,2,2,2,99,99,4,4,2,1,1,3,2,2,2,2,1,1,3,2,3,1,3,74,2,2,11,2,2,2,2,2,1,1,99,1,20,9999,6,1,2,5012,9999,1,1,11,4,0,0,2,98,2,3,20,44,2,1,2,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,3,3,3,3,1,99,99,99,99,99,99,3044,25,2,1,5,4,1.04985991634578
1210202001704,1,21,2102,2102020,55,1,7,1,2,18,0,3,7,7,96,4,5,2,1,2,1,3,4,99,99,99,99,99,1,1,1,1,99,99,99,99,99,99,99,99,99,99,92,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,92,7,2,2,2,96,2,3,2,3,2,3,2,2,96,5,5,2,98,3,95,1,2,108,999,99,999,2,1,99,2,5,1,1,1,1,96,99,1,2,1,15,202,2,992,99,3,7,3,5,8,8,10,10,0,10,0,10,6,2,8,2,0,5,5,5,3,10,5,2,5,2,1,3,8,8,2,8,2,2,96,3,3,3,96,2,3,3,1,99,1,1,8,2,3,3,3,4,96,2,2,2,1,3,1,2,2,2,3,52,2,2,6,2,1,1,2,2,2,3,3,1,9021,9999,1,1,2,33,9999,4,2,11,3,0,0,2,1,2,1,18,55,1,4,10,99,99,99,99,99,99,99,99,2,1,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,4,3,3,3,8,99,99,99,99,99,2,3044,25,1,3,2,4,1.1655275614456
1210203500301,1,21,2102,2102035,42,2,8,1,5,21,18,7,7,7,7,99,6,6,92,4,99,99,99,99,99,99,99,99,97,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,97,96,9,3,97,96,2,96,2,3,96,3,98,3,98,1,96,4,98,1,1,3,98,1,2,108,999,99,999,1,99,92,93,5,91,91,2,2,2,99,2,99,998,999,998,99,999,99,98,98,98,98,98,98,5,98,98,98,98,5,98,98,98,98,98,98,98,98,98,8,96,96,96,96,2,2,98,98,98,98,98,1,96,6,3,3,3,3,4,4,2,1,2,3,98,98,2,1,1,2,2,1,2,2,2,2,2,2,4,2,2,27,2,2,4,2,2,2,2,2,1,3,2,1,60,1022,7,1,2,31,9999,8,2,7,0,0,0,2,1,1,1,14,23,1,2,1,3,5,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,5,3,3,4,3,3,3,99,99,99,99,30,2,3003,25,1,5,1,4,.78024426016223
1210203501406,1,21,2102,2102035,30,1,8,2,6,20,13,1,1,7,1,4,6,6,1,3,5,99,99,99,99,99,99,99,2,2,99,7,11,99,99,99,99,99,99,99,99,99,92,4,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,12,3,3,2,2,3,2,3,3,3,2,3,3,4,2,3,3,1,1,1,98,1,1,214,999,99,999,1,99,92,1,5,2,2,1,2,2,99,1,1,21,27,304,2,508,1,8,5,8,8,5,2,0,10,3,8,3,5,3,5,5,5,10,7,7,5,7,5,7,5,7,5,2,2,6,4,6,4,6,1,2,5,2,3,2,3,2,3,1,99,2,2,3,7,2,1,1,2,2,2,3,2,3,3,3,2,3,2,4,66,2,2,6,2,2,2,2,2,1,2,3,1,8022,9999,1,6,99,9999,9999,99,2,4,0,0,0,2,96,2,1,20,43,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,3,2,3,3,19,99,99,99,99,99,1,3003,25,1,2,2,4,1.251968356963
1210203502304,1,21,2102,2102035,30,1,7,31,4,8,30,2,5,7,6,3,4,9,92,2,5,99,99,99,99,99,99,99,1,1,1,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,1,2,3,99,99,99,99,99,99,99,99,99,99,99,3,2,5,3,4,2,1,3,1,2,3,3,2,3,2,1,2,5,1,1,1,1,1,1,1,215,999,99,999,1,99,92,1,5,2,2,1,2,1,2,2,99,21,27,992,99,999,99,4,2,8,9,3,8,5,10,1,9,1,3,5,2,6,2,5,5,3,5,6,8,5,4,3,6,2,2,5,95,95,95,95,1,1,4,1,2,4,4,1,1,1,99,2,2,2,6,2,1,1,2,96,96,3,2,2,3,2,2,4,97,2,51,2,2,6,1,2,1,2,2,1,3,2,1,1032,9999,1,1,2,2042,9999,1,2,5,3,0,0,2,2,1,1,9,0,1,4,10,99,99,99,99,99,99,99,99,2,1,2,2,1,1040,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,4,2,3,3,1,99,99,99,99,99,99,3048,25,1,3,2,4,1.1655275614456
1210203502313,1,21,2102,2102035,35,1,7,23,3,17,25,7,1,7,1,3,3,92,99,3,1,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,3,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,97,98,98,2,2,2,96,2,98,3,3,98,3,96,1,98,3,3,98,98,98,98,1,95,999,999,99,999,1,99,91,95,95,91,91,98,91,2,99,2,99,998,999,998,99,999,99,98,98,5,5,5,5,0,98,98,98,98,5,5,5,5,5,0,5,5,5,5,5,98,98,98,98,96,3,98,98,98,98,98,1,98,2,2,3,3,3,3,3,2,2,99,99,98,98,1,1,98,98,98,98,98,3,98,98,98,98,97,2,3,56,2,2,4,1,1,1,2,2,3,3,2,1,31,9999,8,1,2,7022,9999,1,2,6,3,0,0,2,98,1,1,18,0,2,4,1,3,5,2,6,99,99,99,99,2,2,1,1,1,1120,1070,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,800,9999,9999,9999,9999,9999,9999,9999,9999,9999,4,4,2,4,1,2,3,99,99,99,99,10,3,3048,25,2,3,1,4,.986713018091595
1210203502410,1,21,2102,2102035,45,1,7,23,3,16,0,3,7,7,7,99,96,92,99,3,1,99,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,4,6,12,99,99,99,99,99,99,99,99,99,99,99,1,4,92,92,97,2,3,3,2,3,3,3,2,2,2,98,3,4,4,98,98,98,98,1,2,213,999,99,999,2,1,99,2,2,1,1,2,91,2,99,2,99,998,999,998,99,999,99,5,10,5,10,10,5,98,5,98,98,98,5,5,5,5,5,10,10,5,10,5,10,10,0,10,0,1,1,98,98,98,98,98,1,3,97,2,3,3,3,2,98,98,98,99,99,4,4,1,1,2,1,1,2,98,3,1,1,3,2,3,2,2,39,2,2,1,1,2,2,2,2,1,1,99,1,31,9999,8,3,3,9991,9995,91,2,4,0,1,2,2,4,2,1,16,45,2,4,1,2,5,6,9,99,99,99,99,2,2,1,2,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,910,920,930,610,650,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,4,4,4,3,2,3,99,99,99,99,30,4,3048,25,2,4,1,4,.839424152728219
1210203502815,1,21,2102,2102035,31,1,8,2,6,14,43,1,7,7,7,99,96,92,99,4,99,99,99,99,99,99,99,99,4,2,99,10,11,99,99,99,99,99,99,99,99,99,92,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,97,9,13,2,2,2,3,2,4,4,3,3,3,2,4,98,1,1,98,98,98,98,1,1,404,999,99,999,1,99,92,1,5,93,99,2,2,2,99,2,99,998,999,201,98,501,92,0,0,5,5,2,1,5,10,0,98,3,5,98,98,98,98,7,98,98,98,98,3,10,5,98,98,1,1,98,98,98,98,98,2,96,97,96,96,95,95,2,2,1,99,2,3,0,1,2,1,1,2,2,2,2,98,2,2,2,97,4,96,2,68,2,2,10,2,1,2,2,2,1,1,99,1,9995,9999,1,6,99,9999,9999,99,6,5,0,0,0,2,95,2,2,15,14,2,1,5,99,99,99,99,99,99,99,99,2,2,2,2,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,650,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,2,3,3,2,1,99,99,99,99,99,99,3003,25,2,1,4,4,1.14562391046042
1630101102311,1,63,6301,6301011,39,2,7,6,7,16,4,2,7,7,2,2,11,7,2,2,2,3,99,99,99,99,99,99,1,1,2,92,99,99,99,99,99,99,99,99,99,99,92,4,99,99,1,2,3,99,99,99,99,99,99,99,99,99,99,99,1,4,92,4,3,2,2,2,2,3,2,3,2,2,2,2,2,4,5,2,1,1,1,1,2,108,999,99,999,2,2,99,2,2,3,1,2,1,96,99,1,2,1,15,702,2,998,99,5,7,3,5,9,10,6,8,0,7,7,5,7,7,7,7,5,5,5,5,5,10,6,4,6,5,3,3,8,8,0,8,3,2,3,3,2,4,2,3,3,3,1,99,1,2,7,0,2,1,2,2,1,96,3,3,1,1,1,2,2,2,3,44,2,2,12,2,2,2,2,2,3,2,2,1,4012,9999,3,6,99,9999,9999,99,2,2,0,3,0,2,2,1,1,16,43,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,910,940,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,6,3,4,3,1,99,99,99,99,99,99,1093,2,2,4,5,1,.727530425158902
1630101102316,1,63,6301,6301011,32,3,7,25,5,23,20,1,1,1,1,3,5,92,99,3,1,3,7,5,99,99,99,99,3,2,99,7,99,99,99,99,99,99,99,99,99,99,92,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,7,2,2,2,1,3,1,3,2,3,3,2,2,2,3,2,1,96,1,1,3,2,99,999,999,1,5,99,99,99,92,92,93,99,2,93,2,99,2,99,21,18,992,99,999,99,7,4,5,8,3,6,6,5,4,5,5,3,7,7,7,7,10,4,4,4,4,4,6,5,7,5,96,3,98,98,98,98,98,2,3,3,2,3,2,3,3,4,2,1,2,3,5,6,98,1,1,3,96,96,2,3,3,1,1,2,3,2,3,75,3,2,11,2,98,2,2,2,3,2,1,1,20,9999,6,6,99,9999,9999,99,1,6,0,4,0,2,5,2,1,23,52,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,1,640,630,1070,1211,1310,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,3,5,3,3,3,1,99,99,99,99,99,99,1093,2,2,1,5,1,1.05655181924598
1630101102810,1,63,6301,6301011,45,1,7,1,2,19,55,2,7,1,1,1,6,7,1,2,1,2,3,99,99,99,99,99,1,2,99,1,99,99,99,99,99,99,99,99,99,99,92,1,2,99,1,2,3,9,99,99,99,99,99,99,99,99,99,99,1,4,92,13,2,2,2,3,2,2,2,2,1,2,1,95,2,5,5,96,1,98,2,1,2,207,999,99,999,2,5,99,2,91,1,1,2,91,96,99,1,2,21,25,501,2,510,2,6,9,6,9,10,10,4,7,98,6,98,7,8,3,7,4,7,7,6,8,6,8,8,2,6,2,1,3,98,98,98,98,98,2,3,5,2,3,3,2,3,3,2,2,99,99,7,3,95,1,2,98,96,96,3,3,1,1,1,2,1,96,3,38,1,2,13,2,2,2,2,1,6,4,5,99,60,2031,8,1,2,60,1022,7,1,3,0,5,1,1,7,2,3,20,40,2,1,7,99,99,99,99,99,99,99,99,2,2,2,1,1,420,1310,9999,9999,9999,9999,9999,9999,9999,9999,1,1070,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,4,5,3,2,1,1,99,99,99,99,99,99,1093,2,2,4,5,1,.727530425158902
1630102500511,1,63,6301,6301025,40,3,7,11,5,17,20,5,7,7,1,4,4,6,92,3,1,2,99,99,99,99,99,99,2,2,99,10,99,99,99,99,99,99,99,99,99,99,92,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,7,3,2,3,3,3,2,2,2,3,2,2,2,4,2,4,4,2,1,1,98,2,99,999,999,1,4,99,99,99,1,93,93,99,2,93,2,99,2,99,21,992,201,98,992,99,7,6,8,6,5,6,6,8,3,7,2,6,7,98,7,8,7,5,5,98,98,8,7,7,8,7,3,3,5,98,98,98,98,1,2,5,98,98,2,3,3,3,1,99,2,3,7,6,2,1,2,2,98,98,3,3,3,3,3,2,2,2,3,45,2,2,10,2,2,2,2,2,2,3,2,1,31,9999,8,3,2,9991,7092,91,1,5,1,0,1,2,4,1,1,18,0,2,1,10,99,99,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,3,4,3,3,1,99,99,99,99,99,99,1027,2,2,4,4,1,.793892821006572
1630102500916,1,63,6301,6301025,35,2,7,15,2,15,40,2,1,1,2,1,8,6,9,2,1,3,7,99,99,99,99,99,2,2,99,1,8,10,99,99,99,99,99,99,99,99,8,4,99,99,2,3,8,12,99,99,99,99,99,99,99,99,99,99,1,3,1,2,3,3,2,3,1,2,2,3,2,2,2,2,3,4,4,2,3,3,2,1,1,404,999,99,999,1,99,92,92,92,2,2,2,92,1,2,2,99,1,9,107,1,510,1,5,5,6,10,5,5,5,10,0,5,3,10,7,5,5,5,5,5,7,8,6,5,2,5,5,6,1,3,5,5,5,5,5,2,2,4,2,3,3,3,2,3,1,99,2,3,3,8,2,1,1,2,2,2,3,3,3,2,3,2,4,2,2,74,2,2,11,2,2,2,2,2,3,3,2,1,20,9999,6,6,99,9999,9999,99,1,6,0,0,0,2,10,2,1,16,15,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,5,4,3,3,1,99,99,99,99,99,99,1027,2,2,1,5,1,1.05655181924598
1630102501815,1,63,6301,6301025,30,3,7,8,2,19,25,1,7,7,2,2,13,7,8,2,1,99,99,99,99,99,99,99,1,2,99,5,99,99,99,99,99,99,99,99,99,99,92,4,99,99,1,3,99,99,99,99,99,99,99,99,99,99,99,99,2,4,92,4,3,3,3,2,2,2,3,3,1,2,2,1,2,4,4,2,1,2,1,1,2,302,999,99,999,1,99,1,2,1,8,1,1,1,1,3,1,2,1,5,107,2,409,2,7,8,5,5,8,8,5,6,3,6,4,6,8,6,7,7,8,4,6,5,5,9,9,6,9,7,1,3,98,98,98,98,98,2,3,5,2,4,3,4,3,3,1,99,1,2,6,5,1,1,2,2,2,2,1,3,1,1,1,1,2,2,2,66,3,2,12,2,1,2,2,1,1,2,2,1,2031,9999,1,2,2,2031,9999,1,1,4,2,4,1,2,8,1,1,19,55,2,1,1,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,5,3,4,4,3,99,99,99,99,3,4,1027,2,2,2,5,1,.918610408044032
1630102502305,1,63,6301,6301025,50,1,7,3,4,20,45,1,7,7,2,3,7,92,99,3,3,99,99,99,99,99,99,99,2,2,99,10,99,99,99,99,99,99,99,99,99,99,92,95,99,99,2,1,99,99,99,99,99,99,99,99,99,99,99,99,2,3,6,4,3,2,97,3,2,3,3,2,3,3,3,1,1,2,2,2,1,1,1,1,95,999,999,99,999,2,4,99,95,5,91,2,2,2,2,99,2,99,21,5,107,92,104,92,7,7,5,7,5,9,5,10,5,7,5,0,98,98,7,7,10,3,3,3,3,7,7,3,7,3,1,3,5,7,3,7,3,1,4,5,1,3,3,4,3,3,1,99,2,3,5,6,1,1,2,2,2,2,3,3,1,1,1,1,1,2,3,56,2,2,8,2,2,2,2,2,1,2,2,1,1022,9999,1,1,2,1022,9999,1,6,6,2,0,0,2,10,1,5,21,35,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,5,3,4,4,90,99,99,99,99,99,1,1027,2,1,3,3,1,1.02394448749702
1630202200209,1,63,6302,6302022,108,1,8,3,7,13,23,5,7,7,7,99,5,1,6,3,1,99,99,99,99,99,99,99,2,2,99,10,99,99,99,99,99,99,99,99,99,99,92,1,2,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,3,97,92,4,2,2,2,97,2,3,3,2,2,2,2,96,3,5,5,96,1,1,1,1,95,999,999,99,999,2,8,99,95,91,94,91,2,91,2,99,2,99,1,4,302,92,504,98,5,5,5,5,5,5,5,7,0,6,3,5,6,6,7,5,10,5,6,98,98,10,10,10,10,10,96,96,98,98,98,98,98,1,96,6,2,3,96,3,3,3,2,2,99,99,5,5,98,4,98,98,96,96,2,3,96,3,3,2,3,2,3,30,2,2,6,2,2,2,2,2,4,3,2,1,60,9091,7,1,2,60,1021,7,2,4,0,0,5,2,98,1,1,15,11,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,1,3,4,3,2,99,99,99,99,99,4,1022,3,2,5,2,1,.971532524711409
1630202200715,1,63,6302,6302022,32,3,8,3,7,15,8,1,7,1,1,2,5,2,7,2,1,3,5,99,99,99,99,99,2,1,2,2,8,99,99,99,99,99,99,99,99,99,8,4,99,99,14,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,92,3,3,2,3,3,2,2,3,2,2,2,2,2,3,3,4,1,1,1,2,1,2,203,999,99,999,2,2,99,2,2,1,1,2,1,2,99,1,98,1,9,201,2,104,2,6,6,0,0,6,7,7,7,3,8,4,5,7,5,4,6,5,7,3,7,4,7,6,6,6,3,1,3,5,8,3,8,5,2,4,5,3,4,3,3,4,4,1,99,1,1,7,0,1,1,2,1,1,2,3,3,3,1,1,2,3,2,2,65,3,3,13,2,2,2,2,2,1,1,99,2,3012,9999,1,6,99,9999,9999,99,1,3,0,0,1,1,9,1,3,15,40,2,1,1,2,99,99,99,99,99,99,99,1,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,3,2,3,3,4,99,99,99,99,99,4,1041,3,2,2,5,1,.918610408044032
1630202200914,1,63,6302,6302022,47,3,7,12,6,15,53,2,7,1,7,99,8,1,6,3,1,5,99,99,99,99,99,99,1,2,99,5,99,99,99,99,99,99,99,99,99,99,92,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,7,3,2,2,2,3,2,2,2,3,2,3,2,2,3,4,4,1,1,1,2,1,2,112,999,99,999,2,2,99,2,1,1,1,2,1,1,1,1,2,1,9,501,2,201,2,5,8,2,4,8,8,5,5,0,5,2,10,10,8,10,8,10,7,7,7,7,3,5,2,5,3,1,3,98,98,98,98,98,2,4,5,4,4,3,3,3,2,1,99,1,1,7,0,2,1,2,1,1,2,1,3,1,1,3,1,2,2,2,60,3,1,8,2,2,2,2,2,3,2,3,1,5012,9999,1,1,2,5012,9999,1,1,6,3,1,0,2,5,1,1,16,40,2,1,3,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,5,4,1,3,2,99,99,99,99,99,1,1022,3,2,2,3,1,1.12568020511324
